Adhyaaya # अध्यायः,Paada # पादः,Sutra_num सू. सं.,Sutra_krama सू. क्र. सं,Akaaraadi_krama अकारादि क्र. सं,Kaumudi_krama कौमुदी क्र. सं,Sutra_id पूर्ण सू. सं.,Sutra_type सूत्रलक्षणम्‌,Term संज्ञा,Metarule परिभाषा,Special_case अतिदेशः,Influence अधिकारः,Commentary व्याख्यानम्‌,Sutra_text सूत्रम्‌,PadacCheda पद्च्छेदः,SamasacCheda समासच्छेदः,Anuvrtti pada sutra # अनुवृत्ति-पदम् सूत्र-सङ्ख्या,PadacCheda_notes
4,4,91,44091,2249,1643,4.4.91,,,,,,4.4.91,नौवयोधर्मविषमूलमूलसीतातुलाभ्यस्तार्यतुल्यप्राप्यवध्यानाम्यसमसमितसम्मितेषु |,नौवयोधर्मविषमूलमूलसीतातुलाभ्यः ५/३ तार्यतुल्यप्राप्यवध्यानाम्यसमसमितसम्मितेषु ७/३,नौ-वयो-धर्म-विष-मूल-मूल-सीता-तुलाभ्यः ५/३  तार्य-तुल्य-प्राप्य-वध्य-आनाम्य-सम-समित-सम्मितेषु ७/३,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 44075: यत्,
4,4,92,44092,1992,1644,4.4.92,,,,,,4.4.92,धर्मपथ्यर्थन्यायादनपेते |,धर्मपथ्यर्थन्यायात् ५/१ अनपेते ७/१,धर्म-पथि-अर्थ-न्यायात् ५/१  अनपेते ७/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44075: यत्,
4,4,93,44093,1458,1645,4.4.93,,,,,,4.4.93,छन्दसो निर्मिते |,छन्दसः ५/१ निर्मिते ७/१,छन्दसः ५/१ निर्मिते ७/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44075: यत्,
4,4,94,44094,821,1646,4.4.94,,,,,,4.4.94,उरसोऽण् च |,उरसः ५/१ अण् १/१ च ०/०,उरसः ५/१ अण् १/१ च  ०/०,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44075: यत् | 44093: निर्मिते,
4,4,95,44095,3948,1647,4.4.95,,,,,,4.4.95,हृदयस्य प्रियः |,हृदयस्य ६/१ प्रियः १/१,हृदयस्य  ६/१  प्रियः  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44075: यत्,
4,4,96,44096,2577,1648,4.4.96,,,,,,4.4.96,बन्धने चर्षौ |,बन्धने ७/१ च ०/० ऋषौ ७/१,बन्धने ७/१  च ०/०  ऋषौ  ७/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44075: यत् | 44095: हृदयस्य,
4,4,97,44097,2713,1649,4.4.97,,,,,,4.4.97,मतजनहलात्‌ करणजल्पकर्षेषु |,मतजनहलात् ५/१ करणजल्पकर्षेषु ७/३,मत-जन-हलात् ५/१ करण-जल्प-कर्षेषु ७/३,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44075: यत्,
4,4,98,44098,1620,1650,4.4.98,,,,,,4.4.98,तत्र साधुः |,तत्र ०/० साधुः १/१,तत्र ०/० साधुः  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44075: यत्,
4,4,99,44099,2463,1651,4.4.99,,,,,,4.4.99,प्रतिजनादिभ्यः खञ् |,प्रतिजनादिभ्यः ५/३ खञ् १/१,प्रतिजनादिभ्यः ५/३ खञ्  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44098: तत्र साधुः,
4,4,100,44100,2640,1652,4.4.100,,,,,,4.4.100,भक्ताण्णः |,भक्तात् ५/१ णः १/१,भक्तात् ५/१ णः  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44098: तत्र साधुः,
4,4,101,44101,2322,1653,4.4.101,,,,,,4.4.101,परिषदो ण्यः |,परिषदः ५/१ ण्यः १/१,परिषदः ५/१ ण्यः  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44098: तत्र साधुः,
4,4,102,44102,970,1654,4.4.102,,,,,,4.4.102,कथाऽऽदिभ्यष्ठक् |,कथाऽऽदिभ्यः ५/३ ठक् १/१,कथा-आदिभ्यः ५/३ ठक्  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44098: तत्र साधुः,
4,4,103,44103,1293,1655,4.4.103,,,,,,4.4.103,गुडादिभ्यष्ठञ् |,गुडादिभ्यः ५/३ ठञ् १/१,गुड-आदिभ्यः ५/३  ठञ्  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44098: तत्र साधुः,
4,4,104,44104,2281,1656,4.4.104,,,,,,4.4.104,पथ्यतिथिवसतिस्वपतेर्ढञ् |,पथ्यतिथिवसतिस्वपतेः ५/१ ढञ् १/१,पथि-अतिथि-वसति-स्वपतेः ५/१  ढञ्  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44098: तत्र साधुः,
4,4,105,44105,3617,1657,4.4.105,,,,,,4.4.105,सभाया यः |,सभायाः ५/१ यः १/१,सभायाः ५/१  यः  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44098: तत्र साधुः,
4,4,106,44106,1574,3455,4.4.106,,,,,,4.4.106,ढश्छन्दसि |,ढः १/१ छन्दसि ७/१,ढः १/१  छन्दसि ७/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44098: तत्र साधुः | 44105: सभायाः,
4,4,107,44107,3634,1658,4.4.107,,,,,,4.4.107,समानतीर्थे वासी |,समानतीर्थे ७/१ वासी १/१,समानतीर्थे ७/१  वासी  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44075: यत् |  44098: तत्र,
4,4,108,44108,3636,1659,4.4.108,,,,,,4.4.108,समानोदरे शयित ओ चोदात्तः |,समानोदरे ७/१ शयितः १/१ ओ १/१ (लुप्तप्रथमान्तनिर्देशः) च ०/० उदात्तः १/१,समानोदरे ७/१  शयितः १/१  ओ १/१ (लुप्तप्रथमान्तनिर्देशः) च ०/०  उदात्तः  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44075: यत् |  44098: तत्र,
4,4,109,44109,3794,1660,4.4.109,,,,,,4.4.109,सोदराद्यः |,सोदरात् ५/१ यः १/१,सोदरात् ५/१  यः  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44098: तत्र | 44108: शयितः,
4,4,110,44110,2653,3456,4.4.110,,,,,,4.4.110,भवे छन्दसि |,भवे ७/१ छन्दसि ७/१,भवे ७/१  छन्दसि ७/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44075: यत् |  44098: तत्र,
4,4,111,44111,2354,3457,4.4.111,,,,,,4.4.111,पाथोनदीभ्यां ड्यण् |,पाथोनदीभ्याम् ५/२ ड्यण् १/१,पाथो-नदीभ्याम् ५/२ ड्यण्  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44098: तत्र | 44110: भवे छन्दसि,
4,4,112,44112,3308,3458,4.4.112,,,,,,4.4.112,वेशन्तहिमवद्भ्यामण् |,वेशन्तहिमवद्‍भ्याम् ५/२ अण् १/१,वेशन्त-हिमवद्‍भ्याम् ५/२ अण्  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44098: तत्र | 44110: भवे छन्दसि,
4,4,113,44113,3861,3459,4.4.113,,,,,,4.4.113,स्रोतसो विभाषा ड्यड्ड्यौ |,स्रोतसः ५/१ विभाषा १/१ ड्यड्ड्यौ १/२,स्रोतसः ५/१ विभाषा १/१  ड्यत्-ड्यौ  १/२,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44098: तत्र | 44110: भवे छन्दसि,
4,4,114,44114,3578,3460,4.4.114,,,,,,4.4.114,सगर्भसयूथसनुताद्यन् |,सगर्भसयूथसनुतात् ५/१ यन् १/१,सगर्भ-सयूथ-सनुतात् ५/१  यन्  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44098: तत्र | 44110: भवे छन्दसि,
4,4,115,44115,1745,3461,4.4.115,,,,,,4.4.115,तुग्राद्घन् |,तुग्रात् ५/१ घन् १/१,तुग्रात् ५/१  घन्  १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44098: तत्र | 44110: भवे छन्दसि,
4,4,116,44116,30,3462,4.4.116,,,,,,4.4.116,अग्राद्यत्‌ |,अग्रात् ५/१ यत् १/१,अग्रात् ५/१  यत् १/१,31001: प्रत्ययः | 31002: परः च | 41001: ङ्याप्प्रातिपदिकात् | 41076: तद्धिताः | 44098: तत्र | 44110: भवे छन्दसि,
